0.273,0.387,2.009,0.497,0.35,0.1,0
0.273,0.387,1.99,0.498,0.35,0.1,0
0.273,0.388,1.978,0.496,0.349,0.1,0
0.274,0.387,1.958,0.496,0.348,0.1,0
0.274,0.389,1.942,0.496,0.348,0.11,0
0.274,0.392,1.908,0.485,0.347,0.11,0
0.273,0.392,1.887,0.484,0.347,0.12,0
0.274,0.394,1.892,0.493,0.347,0.12,0
0.274,0.397,1.871,0.492,0.346,0.12,0
0.275,0.398,1.855,0.491,0.345,0.12,0
0.276,0.401,1.825,0.489,0.345,0.12,0
0.277,0.402,1.806,0.487,0.345,0.12,0
0.277,0.4,1.789,0.489,0.344,0.12,0
0.278,0.402,1.767,0.486,0.344,0.12,0
0.279,0.406,1.739,0.484,0.344,0.13,0
0.28,0.409,1.712,0.482,0.343,0.13,0
0.281,0.413,1.689,0.483,0.341,0.14,0
0.283,0.416,1.661,0.481,0.341,0.14,0
0.284,0.42,1.627,0.479,0.34,0.15,0
0.285,0.426,1.596,0.479,0.339,0.15,0
0.286,0.428,1.569,0.48,0.338,0.15,0
0.287,0.434,1.514,0.46,0.338,0.15,0
0.287,0.437,1.511,0.477,0.337,0.15,0
0.289,0.438,1.485,0.468,0.337,0.15,0
0.292,0.441,1.455,0.473,0.337,0.15,0
0.295,0.444,1.424,0.473,0.335,0.15,0
0.297,0.444,1.38,0.464,0.335,0.15,0
0.299,0.441,1.336,0.456,0.334,0.15,0
0.302,0.462,1.344,0.472,0.333,0.15,0
0.305,0.454,1.318,0.471,0.332,0.15,0
0.307,0.452,1.271,0.461,0.332,0.15,0
0.31,0.46,1.212,0.452,0.331,0.15,0
0.312,0.487,1.177,0.45,0.331,0.15,0
0.315,0.488,1.166,0.452,0.33,0.15,0
0.316,0.895,1.092,0.439,0.33,0.15,0
0.315,1.125,1.098,0.452,0.328,0.15,0
0.316,1.496,1.065,0.448,0.328,0.15,0
0.425,1.629,1.008,0.439,0.327,0.15,0
0.322,1.598,0.994,0.441,0.327,0.15,0
0.323,1.581,0.972,0.444,0.325,0.15,0
0.326,1.559,0.958,0.448,0.325,0.15,0
0.33,1.529,0.925,0.447,0.324,0.15,0
0.335,1.496,0.902,0.448,0.324,0.15,0
0.341,1.462,0.862,0.44,0.323,0.15,-0.05
0.345,1.446,0.844,0.444,0.322,0.15,-0.1
0.349,1.425,0.835,0.452,0.321,0.15,-0.1
0.356,1.407,0.814,0.459,0.321,0.15,-0.1
0.376,1.395,0.793,0.465,0.322,0.15,-0.15
0.393,1.378,0.783,0.477,0.323,0.15,-0.2
0.401,1.386,0.794,0.526,0.326,0.15,-0.25
0.406,1.403,0.788,0.559,0.331,0.15,-0.3
0.408,1.41,0.799,0.523,0.338,0.15,-0.3
0.412,1.42,0.805,0.513,0.35,0.15,-0.3
0.413,1.424,0.823,0.506,0.365,0.15,-0.35
0.412,1.446,0.847,0.507,0.384,0.15,-0.4
0.411,1.482,0.882,0.516,0.411,0.15,-0.4
0.411,1.515,0.919,0.525,0.44,0.15,-0.45
0.41,1.501,0.947,0.556,0.455,0.15,-0.5
0.41,1.476,0.983,0.572,0.426,0.15,-0.45
0.41,1.148,0.994,0.577,0.422,0.15,-0.35
0.41,0.984,0.991,0.591,0.426,0.15,-0.25
0.408,0.83,0.996,0.607,0.437,0.15,-0.15
0.402,0.965,0.981,0.61,0.448,0.15,-0.05
0.395,1.286,0.956,0.62,0.461,0.15,0
0.384,1.385,0.915,0.599,0.464,0.15,0
0.375,1.367,0.888,0.593,0.475,0.15,0
0.368,1.332,0.861,0.6,0.478,0.15,0
0.363,1.306,0.835,0.588,0.476,0.15,0
0.357,1.279,0.802,0.583,0.472,0.15,0
0.354,1.238,0.775,0.57,0.469,0.15,0
0.353,1.212,0.736,0.558,0.465,0.15,0
0.354,1.197,0.715,0.558,0.46,0.15,0
0.362,1.177,0.697,0.551,0.457,0.15,0
0.425,1.138,0.678,0.54,0.453,0.15,-0.1
0.895,1.12,0.65,0.524,0.449,0.15,-0.15
0.946,1.105,0.633,0.509,0.442,0.15,-0.25
0.755,1.094,0.624,0.498,0.433,0.15,-0.35
0.521,1.092,0.623,0.489,0.429,0.15,-0.4
0.495,1.101,0.634,0.474,0.43,0.15,-0.4
0.481,1.132,0.657,0.464,0.43,0.15,-0.4
0.475,1.156,0.666,0.449,0.439,0.15,-0.4
0.469,1.169,0.661,0.429,0.425,0.15,-0.4
0.461,1.214,0.677,0.417,0.418,0.15,-0.4
0.454,1.29,0.707,0.411,0.409,0.15,-0.4
0.448,1.387,0.748,0.409,0.398,0.15,-0.3
0.451,1.449,0.758,0.41,0.382,0.15,-0.2
0.459,1.488,0.749,0.412,0.37,0.15,-0.2
0.463,1.513,0.737,0.414,0.356,0.15,-0.2
0.471,1.591,0.711,0.418,0.345,0.15,-0.15
0.477,1.633,0.702,0.414,0.336,0.15,-0.1
0.492,1.653,0.687,0.406,0.329,0.15,0
0.513,1.421,0.649,0.386,0.326,0.15,0
0.529,1.368,0.623,0.374,0.321,0.15,0
0.547,1.424,0.606,0.367,0.317,0.15,-0.1
0.559,1.342,0.576,0.354,0.314,0.15,-0.2
0.564,1.391,0.552,0.347,0.312,0.15,-0.3
0.56,1.57,0.534,0.346,0.311,0.15,-0.35
0.555,1.799,0.517,0.346,0.303,0.15,-0.45
0.549,2.605,0.514,0.363,0.29,0.15,-0.5
0.543,2.992,0.517,0.399,0.282,0.15,-0.5
0.54,3.165,0.534,0.387,0.28,0.15,-0.4
0.538,2.506,0.549,0.367,0.284,0.15,-0.4
0.538,1.382,0.561,0.348,0.29,0.15,-0.4
0.539,1.07,0.595,0.334,0.301,0.15,-0.4
0.543,0.894,0.641,0.324,0.334,0.15,-0.35
0.542,0.805,0.73,0.319,0.319,0.15,-0.3
0.542,0.743,0.798,0.313,0.3,0.15,-0.3
0.543,0.703,0.883,0.307,0.286,0.15,-0.25
0.541,0.666,1.15,0.309,0.272,0.15,-0.2
0.533,0.655,1.217,0.305,0.263,0.15,-0.1
0.521,0.645,1.501,0.306,0.255,0.15,-0.1
0.508,0.646,1.307,0.295,0.249,0.15,-0.1
0.494,0.644,1.512,0.296,0.243,0.15,-0.1
0.482,0.633,1.635,0.296,0.238,0.15,-0.1
0.471,0.624,1.803,0.296,0.234,0.15,-0.1
0.46,0.613,2.038,0.301,0.23,0.15,-0.1
0.448,0.604,2.135,0.302,0.227,0.15,-0.1
0.433,0.597,2.205,0.304,0.225,0.15,-0.1
0.423,0.582,2.287,0.308,0.224,0.15,-0.2
0.415,0.565,2.342,0.316,0.222,0.15,-0.2
0.411,0.546,2.41,0.33,0.222,0.15,-0.1
0.411,0.53,2.458,0.351,0.223,0.15,-0.1
0.411,0.522,2.472,0.369,0.226,0.15,-0.05
0.411,0.514,2.473,0.384,0.228,0.15,0
0.408,0.512,2.428,0.389,0.231,0.15,0
0.405,0.506,2.397,0.399,0.234,0.15,0.1
0.402,0.508,2.321,0.393,0.237,0.15,0.1
0.397,0.511,2.193,0.379,0.239,0.15,0.1
0.393,0.512,2.167,0.384,0.24,0.15,0.1
0.39,0.517,2.1,0.377,0.241,0.15,0.1
0.39,0.52,2.008,0.364,0.244,0.15,0.1
0.391,0.529,1.968,0.363,0.247,0.15,0.1
0.393,0.54,1.902,0.355,0.248,0.15,0.1
0.394,0.548,1.873,0.35,0.25,0.15,0.1
0.395,0.563,1.799,0.34,0.249,0.15,0.1
0.396,0.578,1.725,0.332,0.249,0.15,0.1
0.398,0.594,1.658,0.324,0.248,0.15,0.1
0.4,0.608,1.572,0.315,0.247,0.15,0.1
0.402,0.626,1.451,0.305,0.244,0.15,0.1
0.408,0.644,1.342,0.294,0.241,0.15,0.1
0.413,0.662,1.245,0.285,0.237,0.15,0.1
0.42,0.695,1.098,0.275,0.233,0.15,0.1
0.427,0.712,0.998,0.265,0.229,0.15,0
0.434,0.721,0.919,0.255,0.224,0.15,0
0.441,0.722,0.977,0.25,0.216,0.15,-0.1
0.447,0.722,1.004,0.245,0.209,0.15,-0.2
0.449,0.702,1.115,0.243,0.201,0.15,-0.2
0.451,0.683,1.214,0.244,0.195,0.15,-0.2
0.453,0.666,1.277,0.245,0.19,0.15,-0.2
0.453,0.649,1.305,0.246,0.187,0.15,-0.15
0.454,0.633,1.335,0.257,0.185,0.15,-0.1
0.454,0.628,1.327,0.26,0.184,0.15,-0.1
0.453,0.621,1.322,0.264,0.184,0.15,-0.1
0.453,0.609,1.307,0.266,0.184,0.15,-0.2
0.451,0.591,1.322,0.277,0.185,0.15,-0.2
0.445,0.616,1.227,0.267,0.187,0.15,-0.1
0.434,0.562,1.31,0.311,0.194,0.15,0
0.429,0.555,1.307,0.327,0.198,0.15,0.05
0.426,0.551,1.273,0.334,0.202,0.15,0.1
0.423,0.558,1.212,0.331,0.206,0.15,0.1
0.422,0.562,1.124,0.319,0.209,0.15,0.1
0.421,0.568,1.075,0.318,0.212,0.15,0.1
0.422,0.577,1.029,0.318,0.215,0.15,0.05
0.422,0.793,0.986,0.315,0.217,0.15,0
0.422,1.014,0.974,0.323,0.218,0.15,0
0.421,1.223,0.957,0.326,0.22,0.15,0
0.42,1.408,0.909,0.322,0.221,0.15,0
0.418,1.769,0.899,0.33,0.222,0.15,0
0.415,1.731,0.857,0.326,0.223,0.15,-0.05
0.415,1.71,0.854,0.337,0.224,0.15,-0.15
0.416,1.674,0.826,0.34,0.225,0.15,-0.2
0.414,1.689,0.849,0.368,0.227,0.15,-0.25
0.413,1.696,0.88,0.398,0.231,0.15,-0.3
0.411,1.523,0.896,0.44,0.237,0.15,-0.3
0.409,1.363,0.926,0.5,0.246,0.15,-0.3
0.407,1.02,0.951,0.544,0.256,0.15,-0.3
0.405,0.813,0.99,0.5,0.27,0.15,-0.3
0.403,0.6,1.069,0.51,0.29,0.15,-0.35
0.4,0.564,1.113,0.513,0.311,0.15,-0.4
0.403,0.512,1.14,0.522,0.34,0.15,-0.3
0.397,0.489,1.159,0.547,0.382,0.15,-0.25
0.385,0.473,1.166,0.57,0.421,0.15,-0.15
0.37,0.464,1.151,0.576,0.441,0.15,-0.05
0.348,0.468,1.114,0.592,0.413,0.15,0
0.33,0.473,1.095,0.589,0.414,0.15,0
0.322,0.477,1.052,0.576,0.414,0.15,0
0.324,0.482,1.018,0.568,0.414,0.15,0
0.326,0.65,0.99,0.559,0.413,0.15,0
0.329,0.971,0.967,0.555,0.41,0.15,0
0.33,1.409,0.931,0.539,0.409,0.15,0
0.33,1.393,0.906,0.529,0.407,0.15,0
0.332,1.38,0.867,0.519,0.405,0.15,0
0.333,1.369,0.839,0.507,0.405,0.15,0
0.336,1.34,0.807,0.497,0.404,0.15,0
0.338,1.324,0.785,0.493,0.405,0.15,0
0.341,1.301,0.744,0.481,0.406,0.15,0
0.346,1.283,0.723,0.474,0.409,0.15,0
0.354,1.254,0.703,0.467,0.412,0.15,-0.05
0.362,1.227,0.69,0.464,0.41,0.15,-0.15
0.375,1.213,0.674,0.468,0.401,0.15,-0.25
0.605,1.191,0.657,0.467,0.388,0.15,-0.35
0.398,1.176,0.655,0.467,0.376,0.15,-0.4
0.388,1.16,0.651,0.47,0.368,0.15,-0.5
0.387,1.161,0.658,0.463,0.368,0.15,-0.5
0.382,1.177,0.678,0.466,0.374,0.15,-0.5
0.379,1.214,0.716,0.47,0.392,0.15,-0.5
0.377,1.228,0.728,0.47,0.39,0.15,-0.5
0.377,1.31,0.776,0.461,0.4,0.15,-0.5
0.379,1.386,0.861,0.465,0.394,0.15,-0.5
0.384,1.502,0.917,0.476,0.399,0.15,-0.5
0.392,1.644,0.92,0.493,0.401,0.15,-0.45
0.395,1.815,0.9,0.518,0.404,0.15,-0.4
0.397,1.839,0.895,0.555,0.391,0.15,-0.4
0.399,1.395,0.895,0.567,0.39,0.15,-0.35
0.388,0.896,0.884,0.584,0.397,0.15,-0.25
0.368,0.937,0.875,0.598,0.405,0.15,-0.2
0.352,0.854,0.836,0.585,0.409,0.15,-0.15
0.348,0.963,0.811,0.593,0.416,0.15,-0.1
0.347,1.364,0.781,0.592,0.422,0.15,-0.1
0.346,1.784,0.764,0.606,0.432,0.15,-0.1
0.347,2.222,0.754,0.642,0.447,0.15,-0.1
0.348,2.669,0.743,0.651,0.455,0.15,-0.1
0.35,3.11,0.735,0.628,0.458,0.15,-0.1
0.352,3.059,0.704,0.614,0.459,0.15,-0.1
0.353,3.098,0.701,0.586,0.462,0.15,-0.1
0.352,3.103,0.688,0.56,0.465,0.15,-0.1
0.355,2.88,0.63,0.545,0.466,0.15,-0.1
0.35,3.101,0.66,0.491,0.484,0.15,-0.1
0.351,3.276,0.649,0.469,0.495,0.15,-0.2
0.352,2.814,0.629,0.45,0.505,0.15,-0.2
0.352,1.957,0.64,0.429,0.538,0.15,-0.3
0.351,1.218,0.644,0.413,0.515,0.15,-0.35
0.351,0.899,0.665,0.399,0.471,0.15,-0.4
0.351,0.765,0.714,0.386,0.429,0.15,-0.45
0.351,0.671,0.801,0.379,0.395,0.15,-0.5
0.352,0.589,1.041,0.384,0.364,0.15,-0.4
0.349,0.543,1.334,0.391,0.342,0.15,-0.4
0.348,0.499,1.706,0.398,0.33,0.15,-0.4
0.345,0.466,2.289,0.423,0.32,0.15,-0.3
0.338,0.441,2.52,0.445,0.315,0.15,-0.2
0.325,0.425,2.537,0.447,0.313,0.15,-0.15
0.309,0.41,2.584,0.476,0.313,0.15,-0.1
0.298,0.405,2.616,0.486,0.316,0.15,0
0.3,0.403,2.576,0.498,0.318,0.15,0
0.301,0.401,2.531,0.498,0.32,0.15,0
0.3,0.4,2.464,0.49,0.322,0.15,0.05
0.299,0.4,2.446,0.5,0.325,0.15,0.1
0.299,0.404,2.389,0.491,0.327,0.15,0.05
0.297,0.406,2.322,0.486,0.328,0.15,0
0.295,0.402,2.297,0.489,0.329,0.15,0
0.293,0.399,2.267,0.493,0.329,0.15,0.05
0.292,0.4,2.239,0.491,0.331,0.15,0.1
0.293,0.406,2.174,0.482,0.331,0.15,0.1
0.296,0.458,1.82,0.424,0.334,0.15,0
0.292,0.413,2.067,0.47,0.331,0.15,0
0.292,0.416,2.03,0.466,0.33,0.15,0
0.292,0.417,2.006,0.467,0.329,0.15,0
0.293,0.416,1.984,0.469,0.329,0.15,0
0.293,0.417,1.964,0.468,0.328,0.15,0
0.293,0.419,1.942,0.467,0.328,0.15,0
0.293,0.419,1.919,0.467,0.327,0.15,0
0.293,0.421,1.89,0.465,0.326,0.15,0
0.294,0.423,1.871,0.465,0.327,0.15,0
0.294,0.424,1.846,0.465,0.325,0.15,0
0.295,0.425,1.794,0.455,0.324,0.15,0
0.296,0.425,1.799,0.463,0.324,0.15,0
0.296,0.427,1.765,0.461,0.324,0.15,0
0.297,0.431,1.74,0.46,0.323,0.15,0
0.299,0.434,1.709,0.459,0.323,0.15,0
0.3,0.439,1.65,0.45,0.322,0.15,0
0.301,0.443,1.652,0.457,0.321,0.15,0
0.302,0.446,1.622,0.457,0.321,0.15,0
0.303,0.451,1.562,0.448,0.32,0.15,0
0.304,0.452,1.563,0.448,0.32,0.15,0
0.304,0.456,1.527,0.447,0.319,0.15,0
0.305,0.459,1.475,0.446,0.318,0.15,0
0.308,0.462,1.468,0.453,0.317,0.15,0
0.31,0.465,1.438,0.451,0.317,0.15,0
0.313,0.464,1.414,0.451,0.317,0.15,0
0.316,0.462,1.392,0.451,0.315,0.15,0
0.318,0.468,1.304,0.428,0.315,0.15,0
0.322,0.476,1.308,0.44,0.314,0.15,0
0.323,0.47,1.288,0.441,0.314,0.15,0
0.326,0.486,1.236,0.432,0.313,0.15,0
0.329,0.495,1.229,0.44,0.313,0.15,0
0.331,0.516,1.158,0.426,0.312,0.15,0
0.332,0.717,1.129,0.426,0.312,0.15,0
0.333,0.943,1.117,0.433,0.311,0.15,0
0.333,1.152,1.094,0.433,0.31,0.15,0
0.332,1.508,1.06,0.431,0.31,0.15,0
0.468,1.697,1.052,0.439,0.309,0.15,0
0.542,1.636,1.029,0.44,0.309,0.15,0
0.338,1.591,0.973,0.43,0.308,0.15,0
0.341,1.571,0.93,0.423,0.308,0.15,0
0.347,1.542,0.933,0.437,0.307,0.15,0
0.352,1.509,0.903,0.437,0.306,0.15,0
0.359,1.475,0.851,0.423,0.306,0.15,0
0.364,1.455,0.836,0.429,0.306,0.15,0
0.369,1.422,0.815,0.435,0.305,0.15,0
0.388,1.402,0.796,0.436,0.305,0.15,0
0.417,1.391,0.755,0.427,0.304,0.15,-0.1
0.439,1.361,0.725,0.424,0.303,0.15,-0.1
0.455,1.359,0.734,0.449,0.303,0.15,-0.2
0.464,1.35,0.733,0.471,0.304,0.15,-0.25
0.47,1.345,0.712,0.485,0.306,0.15,-0.3
0.476,1.341,0.72,0.493,0.31,0.15,-0.35
0.471,1.371,0.729,0.461,0.319,0.15,-0.4
0.467,1.393,0.724,0.45,0.329,0.15,-0.4
0.464,1.414,0.744,0.447,0.346,0.15,-0.4
0.461,1.459,0.806,0.459,0.377,0.15,-0.4
0.46,1.511,0.857,0.466,0.405,0.15,-0.4
0.458,1.534,0.896,0.498,0.397,0.15,-0.4
0.458,1.503,0.932,0.517,0.381,0.15,-0.4
0.459,1.487,0.854,0.494,0.379,0.15,-0.35
0.456,1.46,0.949,0.531,0.382,0.15,-0.2
0.452,1.433,0.92,0.523,0.386,0.15,-0.1
0.447,1.426,0.911,0.529,0.396,0.15,0
0.44,1.405,0.872,0.518,0.403,0.15,0
0.431,1.379,0.849,0.517,0.415,0.15,0
0.425,1.365,0.816,0.502,0.419,0.15,0
0.421,1.346,0.793,0.501,0.419,0.15,0
0.418,1.303,0.761,0.485,0.415,0.15,0
0.419,1.274,0.722,0.47,0.412,0.15,0
0.421,1.246,0.706,0.706,0.407,0.15,-0.1
0.425,1.229,0.693,0.469,0.398,0.15,-0.15
0.429,1.206,0.671,0.456,0.391,0.15,-0.25
0.431,1.204,0.662,0.477,0.381,0.15,-0.35
0.43,1.195,0.654,0.478,0.378,0.15,-0.4
0.428,1.211,0.665,0.476,0.37,0.15,-0.4
0.426,1.22,0.668,0.477,0.372,0.15,-0.4
0.425,1.252,0.69,0.47,0.375,0.15,-0.4
0.425,1.289,0.711,0.467,0.382,0.15,-0.4
0.427,1.34,0.73,0.46,0.402,0.15,-0.4
0.427,1.414,0.768,0.453,0.402,0.15,-0.3
0.424,1.463,0.792,0.446,0.399,0.15,-0.3
0.42,1.486,0.806,0.436,0.403,0.15,-0.2
0.419,1.524,0.813,0.432,0.396,0.15,-0.15
0.424,1.51,0.805,0.425,0.392,0.15,-0.1
0.437,1.49,0.789,0.418,0.387,0.15,-0.1
0.448,1.488,0.769,0.416,0.379,0.15,-0.15
0.458,1.485,0.747,0.415,0.368,0.15,-0.2
0.459,1.591,0.739,0.423,0.356,0.15,-0.2
0.465,1.645,0.717,0.425,0.345,0.15,-0.2
0.469,1.728,0.705,0.42,0.336,0.15,-0.15
0.475,1.787,0.692,0.414,0.33,0.15,-0.1
0.483,1.805,0.675,0.407,0.326,0.15,-0.1
0.491,1.917,0.654,0.404,0.324,0.15,-0.1
0.501,1.944,0.631,0.398,0.324,0.15,-0.1
0.507,2.028,0.612,0.395,0.327,0.15,-0.1
0.518,1.81,0.58,0.38,0.328,0.15,-0.1
0.526,2.158,0.566,0.387,0.326,0.15,-0.15
0.534,2.115,0.535,0.378,0.321,0.15,-0.2
0.536,2.45,0.518,0.382,0.311,0.15,-0.3
0.537,2.701,0.501,0.395,0.302,0.15,-0.35
0.535,2.921,0.494,0.398,0.297,0.15,-0.4
0.532,3.086,0.496,0.372,0.295,0.15,-0.4
0.529,2.776,0.514,0.349,0.298,0.15,-0.4
0.529,1.843,0.518,0.331,0.303,0.15,-0.4
0.529,1.243,0.542,0.314,0.311,0.15,-0.4
0.531,1.014,0.598,0.304,0.331,0.15,-0.4
0.533,0.875,0.63,0.294,0.305,0.15,-0.4
0.536,0.783,0.69,0.286,0.284,0.15,-0.4
0.542,0.699,0.902,0.289,0.265,0.15,-0.4
0.547,0.656,1.235,0.292,0.251,0.15,-0.35
0.553,0.619,1.653,0.296,0.242,0.15,-0.3
0.551,0.593,2.197,0.31,0.235,0.15,-0.2
0.539,0.579,2.39,0.317,0.231,0.15,-0.15
0.527,0.561,2.467,0.326,0.231,0.15,-0.1
0.508,0.552,2.485,0.327,0.231,0.15,-0.1
0.49,0.541,2.509,0.335,0.232,0.15,-0.1
0.47,0.53,2.578,0.35,0.234,0.15,-0.05
0.448,0.525,2.518,0.356,0.236,0.15,0
0.427,0.516,2.553,0.37,0.24,0.15,0
0.403,0.512,2.522,0.375,0.242,0.15,0
0.388,0.507,2.5,0.385,0.245,0.15,0
0.388,0.507,2.461,0.392,0.247,0.15,0.1
0.388,0.507,2.406,0.395,0.249,0.15,0.1
0.386,0.511,2.313,0.392,0.25,0.15,0.1
0.386,0.516,2.202,0.378,0.252,0.15,0.1
0.385,0.52,2.176,0.382,0.253,0.15,0
0.383,0.52,2.096,0.371,0.253,0.15,0
0.381,0.517,2.102,0.38,0.253,0.15,0
0.381,0.513,2.077,0.383,0.252,0.15,0
0.38,0.512,2.059,0.382,0.252,0.15,0
0.38,0.508,1.999,0.377,0.254,0.15,0
0.381,0.508,1.996,0.383,0.257,0.15,0
0.381,0.506,1.967,0.383,0.259,0.15,0
0.38,0.505,1.919,0.376,0.26,0.15,0
0.38,0.506,1.919,0.384,0.262,0.15,0
0.378,0.503,1.891,0.384,0.262,0.15,0
0.377,0.501,1.885,0.388,0.263,0.15,0
0.375,0.503,1.854,0.387,0.264,0.15,0
0.374,0.506,1.822,0.386,0.264,0.15,0
0.37,0.509,1.788,0.385,0.264,0.15,0
0.368,0.509,1.758,0.386,0.264,0.15,0
0.368,0.507,1.73,0.386,0.264,0.15,0
0.366,0.507,1.699,0.387,0.265,0.15,0
0.364,0.502,1.676,0.388,0.265,0.15,0
0.364,0.499,1.613,0.38,0.266,0.15,0
0.364,0.499,1.575,0.379,0.266,0.15,0
0.364,0.499,1.578,0.389,0.266,0.15,0
0.364,0.501,1.538,0.388,0.267,0.15,0
0.365,0.501,1.482,0.382,0.267,0.15,0
0.366,0.504,1.488,0.39,0.267,0.15,0
0.367,0.508,1.453,0.389,0.267,0.15,0
0.366,0.512,1.418,0.387,0.267,0.15,0
0.366,0.512,1.391,0.391,0.267,0.15,0
0.365,0.514,1.367,0.39,0.267,0.15,0
0.362,0.512,1.345,0.392,0.268,0.15,0
0.36,0.51,1.296,0.388,0.269,0.15,0
0.358,0.505,1.264,0.39,0.27,0.15,0
0.358,0.502,1.246,0.392,0.27,0.15,0
0.359,0.5,1.235,0.4,0.27,0.15,0
0.359,0.501,1.18,0.393,0.27,0.15,0
0.361,0.505,1.165,0.399,0.271,0.15,0
0.363,0.503,1.11,0.393,0.272,0.15,0
0.363,0.504,1.085,0.394,0.272,0.15,0
0.365,0.507,1.048,0.394,0.273,0.15,0
0.367,0.729,1.001,0.389,0.273,0.15,0
0.367,1.137,0.964,0.387,0.274,0.15,0
0.367,1.345,0.941,0.389,0.274,0.15,0
0.365,1.54,0.93,0.397,0.275,0.15,0
0.361,1.681,0.893,0.392,0.276,0.15,0
0.365,1.641,0.853,0.389,0.276,0.15,0
0.364,1.62,0.84,0.398,0.276,0.15,0
0.363,1.573,0.786,0.387,0.277,0.15,0
0.362,1.536,0.768,0.394,0.277,0.15,0
0.364,1.507,0.748,0.394,0.277,0.15,0
0.367,1.486,0.726,0.396,0.278,0.15,0
0.37,1.458,0.717,0.404,0.278,0.15,0
0.377,1.422,0.67,0.392,0.279,0.15,-0.05
0.389,1.411,0.665,0.405,0.279,0.15,-0.1
0.409,1.394,0.656,0.416,0.28,0.15,-0.15
0.429,1.377,0.648,0.426,0.28,0.15,-0.2
0.441,1.374,0.643,0.444,0.283,0.15,-0.3
0.443,1.394,0.654,0.395,0.286,0.15,-0.35
0.442,1.414,0.663,0.384,0.293,0.15,-0.4
0.441,1.436,0.686,0.376,0.304,0.15,-0.4
0.439,1.49,0.739,0.373,0.323,0.15,-0.4
0.438,1.549,0.771,0.371,0.345,0.15,-0.4
0.436,1.587,0.838,0.375,0.334,0.15,-0.4
0.434,1.562,0.878,0.391,0.316,0.15,-0.4
0.432,1.537,0.905,0.417,0.308,0.15,-0.4
0.432,1.509,0.938,0.443,0.302,0.15,-0.3
0.431,1.498,0.939,0.457,0.301,0.15,-0.2
0.43,1.472,0.924,0.458,0.302,0.15,-0.1
0.427,1.452,0.917,0.463,0.306,0.15,-0.1
0.423,1.442,0.887,0.462,0.312,0.15,0
0.419,1.413,0.865,0.461,0.319,0.15,0
0.416,1.4,0.837,0.46,0.328,0.15,0
0.411,1.369,0.819,0.46,0.338,0.15,0
0.408,1.359,0.776,0.463,0.344,0.15,0
0.405,1.329,0.755,0.462,0.344,0.15,0
0.403,1.292,0.721,0.462,0.342,0.15,0
0.403,1.279,0.709,0.458,0.339,0.15,0
0.405,1.244,0.683,0.45,0.335,0.15,-0.1
0.409,1.228,0.662,0.442,0.332,0.15,-0.15
0.415,1.206,0.652,0.438,0.329,0.15,-0.25
0.422,1.194,0.636,0.436,0.327,0.15,-0.3
0.426,1.189,0.635,0.428,0.329,0.15,-0.4
0.422,1.194,0.66,0.426,0.336,0.15,-0.4
0.421,1.213,0.674,0.434,0.351,0.15,-0.4
0.421,1.239,0.691,0.431,0.351,0.15,-0.4
0.422,1.263,0.711,0.427,0.353,0.15,-0.4
0.419,1.288,0.72,0.412,0.36,0.15,-0.4
0.419,1.323,0.747,0.41,0.351,0.15,-0.4
0.418,1.398,0.816,0.414,0.353,0.15,-0.4
0.418,1.456,0.853,0.418,0.355,0.15,-0.4
0.418,1.641,0.883,0.438,0.356,0.15,-0.4
0.42,1.807,0.87,0.461,0.34,0.15,-0.4
0.422,1.928,0.861,0.479,0.339,0.15,-0.4
0.419,1.984,0.842,0.485,0.338,0.15,-0.4
0.418,2.434,0.838,0.505,0.341,0.15,-0.3
0.414,2.027,0.807,0.498,0.345,0.15,-0.25
0.408,1.978,0.794,0.514,0.354,0.15,-0.15
0.404,2.251,0.795,0.544,0.366,0.15,-0.05
0.402,2.686,0.772,0.547,0.375,0.15,0
0.401,3.1,0.727,0.532,0.381,0.15,0
0.403,3.048,0.723,0.557,0.393,0.15,0
0.406,3.025,0.7,0.551,0.4,0.15,0
0.409,3.046,0.675,0.565,0.404,0.15,0
0.412,2.983,0.66,0.58,0.404,0.15,0
0.416,2.821,0.634,0.558,0.404,0.15,-0.1
0.416,2.788,0.608,0.535,0.405,0.15,-0.1
0.419,2.98,0.601,0.505,0.405,0.15,-0.15
0.421,2.983,0.587,0.477,0.405,0.15,-0.2
0.422,3.05,0.575,0.453,0.408,0.15,-0.3
0.423,3.114,0.569,0.426,0.414,0.15,-0.4
0.423,3.007,0.561,0.406,0.422,0.15,-0.45
0.424,1.356,0.605,0.385,0.466,0.15,-0.5
0.425,0.892,0.654,0.372,0.434,0.15,-0.5
0.429,0.732,0.707,0.364,0.396,0.15,-0.5
0.436,0.64,0.836,0.361,0.361,0.15,-0.5
0.442,0.578,1.136,0.368,0.333,0.15,-0.4
0.449,0.524,1.634,0.38,0.317,0.15,-0.4
0.448,0.493,2.134,0.393,0.307,0.15,-0.3
0.445,0.469,2.474,0.409,0.301,0.15,-0.2
0.426,0.456,2.585,0.424,0.299,0.15,-0.1
0.405,0.449,2.608,0.426,0.297,0.15,-0.1
0.384,0.44,2.631,0.435,0.298,0.15,-0.1
0.364,0.431,2.678,0.453,0.298,0.15,-0.05
0.344,0.422,2.679,0.465,0.301,0.15,0
0.319,0.418,2.651,0.48,0.303,0.15,0
0.308,0.414,2.614,0.485,0.306,0.15,0
0.31,0.412,2.572,0.488,0.308,0.15,0.1
